Date,Open,High,Low,Close,Adj Close,Volume
2022-10-13,95.93000030517578,100.52999877929688,95.2699966430664,99.70999908447266,99.59666442871094,32812200
2022-10-14,100.625,101.29000091552734,97.02999877929688,97.18000030517578,97.06954193115234,22624800
2022-10-17,99.5199966430664,101.7699966430664,99.51000213623047,100.77999877929688,100.66544342041016,23311600
2022-10-18,103.94000244140625,104.22000122070312,100.6500015258789,101.38999938964844,101.27474975585938,21610500
2022-10-19,100.69999694824219,101.65899658203125,99.63500213623047,100.29000091552734,100.1760025024414,21573700
2022-10-20,100.81999969482422,103.0,99.97000122070312,100.52999877929688,100.41573333740234,25125100
2022-10-21,98.45999908447266,101.62000274658203,98.2300033569336,101.4800033569336,101.36465454101562,28988700
2022-10-24,102.08999633789062,103.0999984741211,100.30000305175781,102.97000122070312,102.85295867919922,24680800
2022-10-25,103.30000305175781,105.0999984741211,103.0199966430664,104.93000030517578,104.81072998046875,29910200
2022-10-26,96.76000213623047,98.54000091552734,94.56999969482422,94.81999969482422,94.71221923828125,71504300
2022-10-27,94.30999755859375,95.16999816894531,91.9000015258789,92.5999984741211,92.49474334716797,54036500
2022-10-28,92.52999877929688,96.86000061035156,92.322998046875,96.58000183105469,96.47022247314453,35696900
2022-10-31,95.77999877929688,96.3499984741211,94.37999725341797,94.66000366210938,94.55240631103516,29868700
2022-11-01,95.58999633789062,96.16500091552734,90.43000030517578,90.5,90.39713287353516,43220600
2022-11-02,90.91000366210938,91.30000305175781,87.01000213623047,87.06999969482422,86.97103118896484,43553600
2022-11-03,86.34500122070312,86.55000305175781,83.44999694824219,83.48999786376953,83.39509582519531,48510400
2022-11-04,85.51000213623047,86.7300033569336,83.87999725341797,86.69999694824219,86.60144805908203,40173300
2022-11-07,87.33999633789062,88.94000244140625,86.95999908447266,88.6500015258789,88.54924011230469,26899900
2022-11-08,89.16000366210938,90.40499877929688,87.6500015258789,88.91000366210938,88.80894470214844,30172000
2022-11-09,88.54499816894531,89.48999786376953,87.36000061035156,87.4000015258789,87.3006591796875,26743900
2022-11-10,92.33999633789062,94.55000305175781,91.6500015258789,94.16999816894531,94.06295776367188,42371200
2022-11-11,94.70999908447266,97.36000061035156,94.16000366210938,96.7300033569336,96.62005615234375,30569100
2022-11-14,95.5,97.18000030517578,95.11299896240234,96.02999877929688,95.92084503173828,24170100
2022-11-15,98.66999816894531,100.41999816894531,97.0199966430664,98.72000122070312,98.6077880859375,31831000
2022-11-16,98.0199966430664,99.8499984741211,97.9020004272461,98.98999786376953,98.87747955322266,24660200
2022-11-17,97.18000030517578,99.4800033569336,97.0999984741211,98.5,98.3880386352539,21818700
2022-11-18,99.01000213623047,99.16000366210938,96.73999786376953,97.80000305175781,97.68883514404297,24969900
2022-11-21,97.55999755859375,98.72000122070312,95.66999816894531,95.83000183105469,95.72107696533203,18696900
2022-11-22,96.16000366210938,97.5479965209961,94.41000366210938,97.33000183105469,97.21936798095703,18868900
2022-11-23,97.33999633789062,99.06900024414062,97.33999633789062,98.81999969482422,98.70767211914062,17568900
2022-11-25,98.46499633789062,98.94000244140625,97.52999877929688,97.5999984741211,97.48905944824219,8567800
2022-11-28,97.19999694824219,97.83000183105469,95.88999938964844,96.25,96.14059448242188,19974500
2022-11-29,96.0,96.38999938964844,94.38999938964844,95.44000244140625,95.3315200805664,20220000
2022-11-30,95.12000274658203,101.44999694824219,94.66999816894531,101.44999694824219,101.33468627929688,39888100
2022-12-01,101.4000015258789,102.58999633789062,100.66999816894531,101.27999877929688,101.16487884521484,21771500
2022-12-02,99.37000274658203,101.1500015258789,99.16999816894531,100.83000183105469,100.71539306640625,18821500
2022-12-05,99.81500244140625,101.75,99.3550033569336,99.87000274658203,99.75648498535156,19955500
2022-12-06,99.66999816894531,100.20999908447266,96.76000213623047,97.30999755859375,97.19938659667969,20877600
2022-12-07,96.7699966430664,97.30999755859375,95.0250015258789,95.1500015258789,95.0418472290039,26647900
2022-12-08,95.69000244140625,95.87000274658203,93.80000305175781,93.94999694824219,93.84320831298828,25593200
2022-12-09,93.9000015258789,94.48999786376953,93.0199966430664,93.06999969482422,92.9642105102539,21885300
2022-12-12,93.08999633789062,93.875,91.9000015258789,93.55999755859375,93.45365142822266,27380900
2022-12-13,98.06999969482422,99.80000305175781,95.37999725341797,95.8499984741211,95.74105072021484,34788500
2022-12-14,95.54000091552734,97.22000122070312,93.94000244140625,95.30999755859375,95.20166015625,26452900
2022-12-15,93.54000091552734,94.02999877929688,90.43000030517578,91.19999694824219,91.0963363647461,28298800
2022-12-16,91.19999694824219,91.75,90.01000213623047,90.86000061035156,90.75672149658203,48485500
2022-12-19,90.87999725341797,91.19999694824219,88.92500305175781,89.1500015258789,89.04866790771484,23020500
2022-12-20,88.7300033569336,89.77999877929688,88.04000091552734,89.62999725341797,89.52812194824219,21976800
2022-12-21,89.7300033569336,90.91500091552734,88.91000366210938,90.25,90.14741516113281,20336400
2022-12-22,88.93000030517578,89.18000030517578,86.94000244140625,88.26000213623047,88.15968322753906,23656100
2022-12-23,87.62000274658203,90.0999984741211,87.62000274658203,89.80999755859375,89.70791625976562,17815000
2022-12-27,89.30999755859375,89.5,87.53500366210938,87.93000030517578,87.8300552368164,15470900
2022-12-28,87.5,88.5199966430664,86.37000274658203,86.45999908447266,86.36172485351562,17879600
2022-12-29,87.02999877929688,89.36499786376953,86.98999786376953,88.94999694824219,88.84889221191406,18280700
2022-12-30,87.36499786376953,88.83000183105469,87.02999877929688,88.7300033569336,88.629150390625,19190300
2023-01-03,89.83000183105469,91.55000305175781,89.0199966430664,89.69999694824219,89.59803771972656,20738500
2023-01-04,91.01000213623047,91.23999786376953,87.80000305175781,88.70999908447266,88.60916900634766,27046500
2023-01-05,88.06999969482422,88.20999908447266,86.55999755859375,86.7699966430664,86.67137145996094,23136100
2023-01-06,87.36000061035156,88.47000122070312,85.56999969482422,88.16000366210938,88.05979919433594,26612600
2023-01-09,89.19499969482422,90.83000183105469,88.58000183105469,88.80000305175781,88.69906616210938,22996700
2023-01-10,86.72000122070312,89.4749984741211,86.69999694824219,89.23999786376953,89.13856506347656,22855600
2023-01-11,90.05999755859375,92.44999694824219,89.73999786376953,92.26000213623047,92.15513610839844,25998800
2023-01-12,92.4000015258789,92.62000274658203,90.56999969482422,91.91000366210938,91.80553436279297,22754200
2023-01-13,91.52799987792969,92.9800033569336,90.93000030517578,92.80000305175781,92.69451904296875,18630700
2023-01-17,92.77999877929688,92.97000122070312,90.83999633789062,92.16000366210938,92.05525207519531,22935800
2023-01-18,92.94000244140625,93.58799743652344,91.4000015258789,91.77999877929688,91.67567443847656,19641600
2023-01-19,91.38999938964844,94.4000015258789,91.37999725341797,93.91000366210938,93.80326080322266,28707700
2023-01-20,95.94999694824219,99.41999816894531,95.91000366210938,99.27999877929688,99.16715240478516,53704800
2023-01-23,99.12999725341797,101.4000015258789,98.75,101.20999908447266,101.09495544433594,31791800
2023-01-24,99.55000305175781,101.08999633789062,98.69999694824219,99.20999908447266,99.09722900390625,27391400
2023-01-25,97.19999694824219,97.72000122070312,95.26200103759766,96.7300033569336,96.62005615234375,31000900
2023-01-26,98.27999877929688,99.20999908447266,96.81999969482422,99.16000366210938,99.04729461669922,24542100
2023-01-27,99.05000305175781,101.58000183105469,98.97000122070312,100.70999908447266,100.59552764892578,29020400
2023-01-30,98.74500274658203,99.40899658203125,97.5199966430664,97.94999694824219,97.83866119384766,24365100
2023-01-31,97.86000061035156,99.91000366210938,97.79000091552734,99.87000274658203,99.75648498535156,22306800
2023-02-01,99.73999786376953,102.19000244140625,98.41999816894531,101.43000030517578,101.31471252441406,26392600
2023-02-02,106.79000091552734,108.81999969482422,106.54000091552734,108.80000305175781,108.67633056640625,46622600
2023-02-03,103.51000213623047,108.0199966430664,103.30000305175781,105.22000122070312,105.10040283203125,36823400
2023-02-06,102.68499755859375,104.69999694824219,102.20999908447266,103.47000122070312,103.3523941040039,25573000
2023-02-07,103.62999725341797,108.66999816894531,103.5479965209961,108.04000091552734,107.91719818115234,33738800
2023-02-08,102.69000244140625,103.58000183105469,98.45500183105469,100.0,99.88633728027344,73546000
2023-02-09,100.54000091552734,100.61000061035156,93.86000061035156,95.45999908447266,95.35149383544922,97798600
2023-02-10,95.73999786376953,97.0199966430664,94.52999877929688,94.86000061035156,94.7521743774414,49325300
2023-02-13,95.01000213623047,95.3499984741211,94.05000305175781,95.0,94.89201354980469,43116600
2023-02-14,94.66000366210938,95.17500305175781,92.6500015258789,94.94999694824219,94.84207153320312,42513100
2023-02-15,94.73999786376953,97.33999633789062,94.36000061035156,97.0999984741211,96.98963165283203,36964500
2023-02-16,95.54000091552734,97.87999725341797,94.97000122070312,95.77999877929688,95.67112731933594,35642100
2023-02-17,95.06999969482422,95.75,93.44999694824219,94.58999633789062,94.48248291015625,31095100
2023-02-21,93.23999786376953,93.41500091552734,92.0,92.05000305175781,91.94537353515625,28367200
2023-02-22,91.93399810791016,92.36000061035156,90.87000274658203,91.80000305175781,91.6956558227539,29891100
2023-02-23,92.12999725341797,92.12999725341797,90.01000213623047,91.06999969482422,90.96648406982422,32423700
2023-02-24,89.62999725341797,90.12999725341797,88.86000061035156,89.3499984741211,89.2484359741211,31295600
2023-02-27,90.08999633789062,90.44999694824219,89.61000061035156,90.0999984741211,89.99758911132812,22724300
2023-02-28,89.54000091552734,91.44999694824219,89.5199966430664,90.30000305175781,90.1973648071289,30546900
2023-03-01,90.16000366210938,91.19999694824219,89.8499984741211,90.51000213623047,90.40711975097656,26323900
2023-03-02,89.86000061035156,92.4800033569336,89.7699966430664,92.30999755859375,92.20507049560547,23328600
2023-03-03,92.73999786376953,94.11000061035156,92.66000366210938,94.0199966430664,93.91312408447266,30242500
2023-03-06,94.36000061035156,96.30000305175781,94.30000305175781,95.58000183105469,95.47135925292969,28288200
2023-03-07,95.41999816894531,96.08999633789062,93.84400177001953,94.16999816894531,94.06295776367188,24101500
2023-03-08,94.40499877929688,96.23999786376953,94.40499877929688,94.6500015258789,94.54241943359375,25395200
2023-03-09,94.48999786376953,95.91999816894531,92.3550033569336,92.66000366210938,92.55467987060547,24438900
2023-03-10,92.5,93.18000030517578,90.80000305175781,91.01000213623047,90.90655517578125,32850100
2023-03-13,90.56500244140625,93.08000183105469,89.94000244140625,91.66000366210938,91.55581665039062,31508600
2023-03-14,93.06999969482422,94.83000183105469,92.77999877929688,94.25,94.14286804199219,32303900
2023-03-15,93.54000091552734,97.25,93.04000091552734,96.55000305175781,96.44026184082031,38367300
2023-03-16,96.56999969482422,101.97000122070312,95.87000274658203,101.06999969482422,100.95511627197266,54499500
2023-03-17,100.83999633789062,103.48999786376953,100.75,102.45999908447266,102.34353637695312,76140300
2023-03-20,101.05999755859375,102.58000183105469,100.79000091552734,101.93000030517578,101.81414031982422,26033900
2023-03-21,101.9800033569336,105.95999908447266,101.86000061035156,105.83999633789062,105.71968841552734,33122800
2023-03-22,105.13999938964844,107.51000213623047,104.20999908447266,104.22000122070312,104.1015396118164,32336900
2023-03-23,105.88999938964844,107.10099792480469,105.41000366210938,106.26000213623047,106.13922119140625,31385800
2023-03-24,105.73999786376953,106.16000366210938,104.73999786376953,106.05999755859375,105.93944549560547,25236200
2023-03-27,105.31999969482422,105.4000015258789,102.62999725341797,103.05999755859375,102.94285583496094,25393400
2023-03-28,103.0,103.0,100.27999877929688,101.36000061035156,101.24478912353516,24913500
2023-03-29,102.72000122070312,102.81999969482422,101.02999877929688,101.9000015258789,101.78417205810547,26148300
2023-03-30,101.44000244140625,101.61000061035156,100.29000091552734,101.31999969482422,101.204833984375,25009800
2023-03-31,101.70999908447266,104.19000244140625,101.44000244140625,104.0,103.88179016113281,28108000
2023-04-03,102.66999816894531,104.94999694824219,102.37999725341797,104.91000366210938,104.79075622558594,20719900
2023-04-04,104.83999633789062,106.0999984741211,104.5999984741211,105.12000274658203,105.00051879882812,20377200
2023-04-05,106.12000274658203,106.54000091552734,104.10199737548828,104.94999694824219,104.83070373535156,21864200
2023-04-06,105.7699966430664,109.62999725341797,104.81500244140625,108.9000015258789,108.7762222290039,34684200
2023-04-10,107.38999938964844,107.97000122070312,105.5999984741211,106.94999694824219,106.82843017578125,19741500
2023-04-11,106.91999816894531,107.22000122070312,105.27999877929688,106.12000274658203,105.99938201904297,18721300
2023-04-12,107.38999938964844,107.58699798583984,104.97000122070312,105.22000122070312,105.10040283203125,22761600
2023-04-13,106.47000122070312,108.26499938964844,106.44000244140625,108.19000244140625,108.06702423095703,21650700
2023-04-14,107.69000244140625,109.58000183105469,107.58999633789062,109.45999908447266,109.33557891845703,20758700
2023-04-17,105.43000030517578,106.70999908447266,105.31999969482422,106.41999816894531,106.29903411865234,29043400
2023-04-18,107.0,107.05000305175781,104.77999877929688,105.12000274658203,105.00051879882812,17641400
2023-04-19,104.21499633789062,105.7249984741211,103.80000305175781,105.0199966430664,104.90062713623047,16732000
2023-04-20,104.6500015258789,106.88800048828125,104.63999938964844,105.9000015258789,105.77963256835938,22515300
2023-04-21,106.08999633789062,106.63999938964844,105.48500061035156,105.91000366210938,105.78961944580078,22379000
2023-04-24,106.05000305175781,107.31999969482422,105.36000061035156,106.77999877929688,106.65862274169922,21410900
2023-04-25,106.61000061035156,107.44000244140625,104.55999755859375,104.61000061035156,104.49109649658203,31408100
2023-04-26,105.55999755859375,107.0199966430664,103.2699966430664,104.44999694824219,104.3312759399414,37068200
2023-04-27,105.2300033569336,109.1500015258789,104.41999816894531,108.37000274658203,108.246826171875,38235200
2023-04-28,107.80000305175781,108.29000091552734,106.04000091552734,108.22000122070312,108.09699249267578,23957900
2023-05-01,107.72000122070312,108.68000030517578,107.5,107.70999908447266,107.58757019042969,20926300
2023-05-02,107.66000366210938,107.7300033569336,104.5,105.9800033569336,105.85954284667969,20343100
2023-05-03,106.22000122070312,108.12999725341797,105.62000274658203,106.12000274658203,105.99938201904297,17116300
2023-05-04,106.16000366210938,106.30000305175781,104.69999694824219,105.20999908447266,105.09040832519531,19780600
2023-05-05,105.31999969482422,106.44000244140625,104.73899841308594,106.21499633789062,106.09426879882812,20705300
2023-05-08,105.79499816894531,108.41999816894531,105.79000091552734,108.23999786376953,108.1169662475586,17266000
2023-05-09,108.77999877929688,110.59500122070312,107.7249984741211,107.94000244140625,107.81731414794922,24782400
2023-05-10,108.55000305175781,113.51000213623047,108.4800033569336,112.27999877929688,112.15237426757812,47533500
2023-05-11,115.86000061035156,118.44000244140625,114.93000030517578,116.9000015258789,116.76712799072266,57115100
2023-05-12,117.0,118.26000213623047,116.55000305175781,117.91999816894531,117.78596496582031,31272500
2023-05-15,116.48999786376953,118.79499816894531,116.4800033569336,116.95999908447266,116.82705688476562,22107900
2023-05-16,116.83000183105469,121.19999694824219,116.83000183105469,120.08999633789062,119.9534912109375,32370100
2023-05-17,120.18000030517578,122.27999877929688,119.45999908447266,121.4800033569336,121.3419189453125,26659600
2023-05-18,121.55999755859375,123.9000015258789,121.48999786376953,123.5199966430664,123.37959289550781,27014500
2023-05-19,124.19999694824219,126.47899627685547,122.72000122070312,123.25,123.10990905761719,30251300
2023-05-22,123.51000213623047,127.05000305175781,123.44999694824219,125.87000274658203,125.7269287109375,29760200
2023-05-23,124.93000030517578,125.41999816894531,123.05000305175781,123.29000091552734,123.14986419677734,24477900
2023-05-24,121.87999725341797,122.75,120.75,121.63999938964844,121.50173950195312,23087900
2023-05-25,125.20999908447266,125.9800033569336,122.9000015258789,124.3499984741211,124.20865631103516,33812700
2023-05-26,124.06500244140625,126.0,123.29000091552734,125.43000030517578,125.28742980957031,25154700
2023-05-30,126.29000091552734,126.37999725341797,122.88999938964844,124.63999938964844,124.49832916259766,27230700
2023-05-31,123.69999694824219,124.9000015258789,123.0999984741211,123.37000274658203,123.22977447509766,41548800
2023-06-01,123.5,125.04000091552734,123.30000305175781,124.37000274658203,124.2286376953125,25017700
2023-06-02,124.48999786376953,126.74500274658203,124.3499984741211,125.2300033569336,125.08766174316406,19362400
2023-06-05,124.61000061035156,127.98999786376953,124.37999725341797,126.62999725341797,126.4860610961914,22672500
2023-06-06,126.5999984741211,128.8800048828125,125.97000122070312,127.91000366210938,127.76461029052734,19450100
2023-06-07,127.57499694824219,129.5500030517578,122.62999725341797,122.94000244140625,122.80026245117188,34179300
2023-06-08,122.58499908447266,123.7300033569336,122.01000213623047,122.66999816894531,122.53056335449219,24815000
2023-06-09,122.55999755859375,124.28500366210938,122.41999816894531,122.87000274658203,122.73033905029297,20304500
2023-06-12,123.3949966430664,124.75,122.3499984741211,124.3499984741211,124.20865631103516,22255700
2023-06-13,125.6500015258789,125.86000061035156,123.84500122070312,124.43000030517578,124.28856658935547,19287700
2023-06-14,123.80000305175781,124.79000091552734,122.16000366210938,124.37999725341797,124.23861694335938,24659600
2023-06-15,123.87999725341797,126.16000366210938,123.13999938964844,125.79000091552734,125.64701843261719,24517100
2023-06-16,126.69999694824219,126.69999694824219,123.79000091552734,124.05999755859375,123.91898345947266,56686800
2023-06-20,123.53500366210938,125.17500305175781,122.83000183105469,123.8499984741211,123.70922088623047,22698000
2023-06-21,123.23500061035156,123.41000366210938,120.86000061035156,121.26000213623047,121.1221694946289,22612000
2023-06-22,120.66000366210938,123.93499755859375,119.5999984741211,123.87000274658203,123.72920227050781,20781900
2023-06-23,122.04000091552734,123.44000244140625,121.86000061035156,123.0199966430664,122.88016510009766,29542900
2023-06-26,121.46600341796875,122.72000122070312,118.98999786376953,119.08999633789062,118.95462799072266,23185000
2023-06-27,117.83999633789062,119.8949966430664,116.91000366210938,119.01000213623047,118.87472534179688,27221700
2023-06-28,117.95999908447266,121.2699966430664,117.5999984741211,121.08000183105469,120.94237518310547,19753100
2023-06-29,120.08999633789062,120.91000366210938,119.20999908447266,120.01000213623047,119.87358856201172,18517500
2023-06-30,121.0999984741211,122.02999877929688,120.87999725341797,120.97000122070312,120.8324966430664,23865800
2023-07-03,120.31999969482422,121.0199966430664,119.70500183105469,120.55999755859375,120.42295837402344,13888300
2023-07-05,120.05999755859375,123.37000274658203,120.05999755859375,122.62999725341797,122.49060821533203,17830300
2023-07-06,120.63999938964844,121.1500015258789,119.25,120.93000030517578,120.79254150390625,17732500
2023-07-07,120.88999938964844,121.75,120.08999633789062,120.13999938964844,120.0034408569336,20982400
2023-07-10,119.06999969482422,119.06999969482422,116.63999938964844,116.87000274658203,116.7371597290039,32960100
2023-07-11,116.76000213623047,118.2249984741211,115.83000183105469,117.70999908447266,117.57620239257812,18286600
2023-07-12,119.30000305175781,120.95999908447266,119.0,119.62000274658203,119.4840316772461,22059600
2023-07-13,121.54000091552734,125.33499908447266,121.05999755859375,124.83000183105469,124.6881103515625,31535900
2023-07-14,125.12999725341797,127.08999633789062,124.9000015258789,125.69999694824219,125.55712127685547,20482800
2023-07-17,126.05999755859375,127.27999877929688,124.5,125.05999755859375,124.9178466796875,20675300
2023-07-18,124.90499877929688,124.98999786376953,123.30000305175781,124.08000183105469,123.93896484375,21071200
2023-07-19,124.79000091552734,125.47000122070312,122.47000122070312,122.77999877929688,122.64044189453125,22313800
2023-07-20,122.12000274658203,124.69999694824219,118.68499755859375,119.52999877929688,119.39413452148438,27541700
2023-07-21,120.87000274658203,121.30000305175781,119.06999969482422,120.30999755859375,120.17324829101562,56498100
2023-07-24,121.9260025024414,123.3499984741211,121.37999725341797,121.87999725341797,121.74146270751953,22276100
2023-07-25,121.87999725341797,123.69000244140625,121.52999877929688,122.79000091552734,122.65042877197266,31820800
2023-07-26,130.36000061035156,131.3699951171875,128.7100067138672,129.66000366210938,129.5126190185547,46216900
2023-07-27,131.8000030517578,133.60000610351562,129.17999267578125,129.8699951171875,129.72238159179688,35931600
2023-07-28,130.97000122070312,134.07000732421875,130.9199981689453,133.00999450683594,132.8588104248047,26971000
2023-07-31,133.00999450683594,133.8300018310547,132.1300048828125,133.11000061035156,132.9586944580078,18381900
2023-08-01,130.85499572753906,132.9199981689453,130.75,131.88999938964844,131.74008178710938,22154300
2023-08-02,129.83999633789062,130.4199981689453,127.8499984741211,128.63999938964844,128.4937744140625,22705800
2023-08-03,128.3699951171875,129.77000427246094,127.7750015258789,128.77000427246094,128.62364196777344,15018100
2023-08-04,129.60000610351562,131.92999267578125,128.31500244140625,128.5399932861328,128.39389038085938,20509500
2023-08-07,129.50999450683594,132.05999755859375,129.42999267578125,131.94000244140625,131.7900390625,17621000
2023-08-08,130.97999572753906,131.94000244140625,130.1300048828125,131.83999633789062,131.6901397705078,16836000
2023-08-09,132.19000244140625,132.47000122070312,129.5050048828125,130.14999389648438,130.00205993652344,17745200
2023-08-10,131.97000122070312,132.64700317382812,130.03500366210938,130.2100067138672,130.06199645996094,17855700
2023-08-11,129.20199584960938,130.44000244140625,128.75,130.1699981689453,130.02203369140625,15191500
2023-08-14,129.85000610351562,131.91000366210938,129.58999633789062,131.8300018310547,131.68016052246094,17526200
2023-08-15,131.58999633789062,131.99000549316406,129.81900024414062,130.27000427246094,130.12193298339844,14769200
2023-08-16,129.27999877929688,130.8979949951172,128.4600067138672,129.11000061035156,128.96324157714844,17548400
2023-08-17,130.4499969482422,132.49099731445312,129.85000610351562,130.4600067138672,130.3117218017578,23665600
2023-08-18,129.05999755859375,129.8300018310547,127.0,128.11000061035156,127.96438598632812,23619400
2023-08-21,127.8499984741211,129.25999450683594,127.16000366210938,128.92999267578125,128.783447265625,21851100
2023-08-22,129.1300048828125,130.9499969482422,128.9250030517578,129.69000244140625,129.54258728027344,15569400
2023-08-23,130.85000610351562,134.07000732421875,130.50999450683594,133.2100067138672,133.05859375,26497000
2023-08-24,134.7270050048828,134.97000122070312,130.3000030517578,130.4199981689453,130.27175903320312,18680400
2023-08-25,130.13999938964844,131.39999389648438,128.0399932861328,130.69000244140625,130.5414581298828,20678100
2023-08-28,132.0800018310547,133.24000549316406,130.85000610351562,131.7899932861328,131.64019775390625,16715500
2023-08-29,132.9980010986328,137.2949981689453,132.97999572753906,135.49000549316406,135.33599853515625,30803300
2023-08-30,135.57000732421875,137.25,135.02099609375,136.92999267578125,136.77435302734375,21773400
2023-08-31,137.0500030517578,138.39999389648438,136.82000732421875,137.35000610351562,137.19387817382812,28147900
2023-09-01,138.42999267578125,138.5800018310547,135.94000244140625,136.8000030517578,136.64450073242188,16665700
2023-09-05,136.44000244140625,137.3699951171875,135.55999755859375,136.7100067138672,136.5546112060547,17730200
2023-09-06,137.01499938964844,137.47999572753906,134.69000244140625,135.3699951171875,135.21612548828125,15814300
2023-09-07,134.60000610351562,136.5800018310547,133.9600067138672,136.1999969482422,136.04518127441406,16976000
2023-09-08,135.8699951171875,137.51499938964844,135.8699951171875,137.1999969482422,137.04405212402344,17810700
